BJD,JD,V,V_error
2457610.24285035,2457610.24214,13.989,0.0094339811
2457610.24317032,2457610.24246,13.992,0.0102956301
2457610.2434603,2457610.24275,14.011,0.0130384048
2457610.24379027,2457610.24308,13.996,0.0116619038
2457610.24410024,2457610.24339,14,0.0116619038
2457610.24438021,2457610.24367,13.989,0.0108166538
2457610.24469019,2457610.24398,13.986,0.0094339811
2457610.24500016,2457610.24429,13.992,0.0094339811
2457610.24530013,2457610.24459,13.985,0.0094339811
2457610.2456101,2457610.2449,13.961,0.0102956301
2457610.24591008,2457610.2452,13.981,0.0108166538
2457610.24621005,2457610.2455,14.011,0.0116619038
2457610.24650003,2457610.24579,13.974,0.013892444
2457610.24684,2457610.24613,13.984,0.0125299641
2457610.24712997,2457610.24642,13.981,0.013892444
2457610.24742994,2457610.24672,14.017,0.0130384048
2457610.24772992,2457610.24702,14.011,0.0125299641
2457610.24803989,2457610.24733,13.994,0.0125299641
2457610.24833986,2457610.24763,14.005,0.0130384048
2457610.24865984,2457610.24795,13.986,0.0130384048
2457610.24895981,2457610.24825,13.989,0.013892444
2457610.24924978,2457610.24854,14.006,0.0116619038
2457610.24962975,2457610.24892,13.995,0.0130384048
2457610.24994972,2457610.24924,13.988,0.0125299641
2457610.25024969,2457610.24954,13.993,0.0116619038
2457610.25054967,2457610.24984,14.014,0.0102956301
2457610.25086964,2457610.25016,14.005,0.0116619038
2457610.25116961,2457610.25046,13.99,0.0108166538
2457610.25147959,2457610.25077,14.029,0.0108166538
2457610.25177956,2457610.25107,14.02,0.0108166538
2457610.25206953,2457610.25136,14.004,0.0116619038
2457610.25236951,2457610.25166,14.002,0.013892444
2457610.25266948,2457610.25196,13.998,0.0147648231
2457610.25299945,2457610.25229,13.99,0.0116619038
2457610.25329942,2457610.25259,14.008,0.0108166538
2457610.2536094,2457610.2529,13.993,0.0102956301
2457610.25390937,2457610.2532,14.017,0.0108166538
2457610.25421934,2457610.25351,13.999,0.0108166538
2457610.25451932,2457610.25381,13.978,0.0111803399
2457610.25481929,2457610.25411,13.995,0.0094339811
2457610.25510927,2457610.2544,13.99,0.0102956301
2457610.25540924,2457610.2547,14.028,0.0094339811
2457610.25571921,2457610.25501,14.002,0.0094339811
2457610.25605918,2457610.25535,14.004,0.0094339811
2457610.25634915,2457610.25564,13.984,0.0094339811
2457610.25664913,2457610.25594,13.999,0.0086023253
2457610.2569491,2457610.25624,14.023,0.0086023253
2457610.25726907,2457610.25656,14.008,0.0094339811
2457610.25756905,2457610.25686,14.018,0.0094339811
2457610.25786902,2457610.25716,14.006,0.0094339811
2457610.25815899,2457610.25745,14.037,0.0125299641
2457610.25846897,2457610.25776,14.034,0.0116619038
2457610.25876894,2457610.25806,14.021,0.013892444
2457610.25910891,2457610.2584,14.017,0.0116619038
2457610.25939888,2457610.25869,14.03,0.0130384048
2457610.25969886,2457610.25899,14.052,0.013892444
2457610.25999883,2457610.25929,14.029,0.0130384048
2457610.2603088,2457610.2596,14.005,0.0130384048
2457610.26060878,2457610.2599,14.033,0.0144222051
2457610.26091875,2457610.26021,14.014,0.0147648231
2457610.26121872,2457610.26051,14.049,0.0116619038
2457610.2615087,2457610.2608,14.019,0.0108166538
2457610.26181867,2457610.26111,14.032,0.0094339811
2457610.26214864,2457610.26144,14.021,0.0094339811
2457610.26243861,2457610.26173,14.026,0.0094339811
2457610.26273859,2457610.26203,14.026,0.0108166538
2457610.26303856,2457610.26233,14.03,0.0094339811
2457610.26334853,2457610.26264,14.032,0.0094339811
2457610.26366851,2457610.26296,14.009,0.0102956301
2457610.26396848,2457610.26326,14.02,0.0108166538
2457610.26426845,2457610.26356,14.019,0.0102956301
2457610.26455843,2457610.26385,13.996,0.0108166538
2457610.2648584,2457610.26415,14.008,0.0102956301
2457610.26518837,2457610.26448,14.025,0.0108166538
2457610.26547835,2457610.26477,14.005,0.0116619038
2457610.26579832,2457610.26509,14.005,0.0116619038
2457610.26609829,2457610.26539,14.029,0.0108166538
2457610.26639826,2457610.26569,14.016,0.0116619038
2457610.26670824,2457610.266,13.983,0.0130384048
2457610.26700821,2457610.2663,13.982,0.0116619038
2457610.26730818,2457610.2666,14.005,0.0108166538
2457610.26759816,2457610.26689,14.02,0.0108166538
2457610.26789813,2457610.26719,14.02,0.0094339811
2457610.2682481,2457610.26754,14.015,0.0102956301
2457610.26854807,2457610.26784,13.997,0.0102956301
2457610.26883805,2457610.26813,14.011,0.0102956301
2457610.26913802,2457610.26843,14.024,0.0102956301
2457610.26943799,2457610.26873,14.018,0.0108166538
2457610.26975797,2457610.26905,14.047,0.0108166538
2457610.27005794,2457610.26935,14.025,0.0102956301
2457610.27035791,2457610.26965,14.022,0.0094339811
2457610.27066789,2457610.26996,14.003,0.0108166538
2457610.27095786,2457610.27025,14.003,0.0102956301
2457610.27128783,2457610.27058,14.006,0.0094339811
2457610.2715978,2457610.27089,14.026,0.0094339811
2457610.27187778,2457610.27117,14.007,0.0094339811
2457610.27218775,2457610.27148,14.028,0.0094339811
2457610.27248773,2457610.27178,14.031,0.0094339811
2457610.2727977,2457610.27209,14.038,0.0102956301
2457610.27310767,2457610.2724,14.032,0.0094339811
2457610.27340764,2457610.2727,14.008,0.0094339811
2457610.27399759,2457610.27329,14.024,0.0102956301
2457610.27433756,2457610.27363,14.009,0.0102956301
2457610.27463753,2457610.27393,14.008,0.0102956301
2457610.27492751,2457610.27422,13.995,0.0102956301
2457610.27522748,2457610.27452,14.017,0.0102956301
2457610.27553745,2457610.27483,14.033,0.0094339811
2457610.27583743,2457610.27513,14.013,0.0102956301
2457610.2761574,2457610.27545,13.988,0.0102956301
2457610.27645737,2457610.27575,14.024,0.0108166538
2457610.27675735,2457610.27605,14.034,0.0108166538
2457610.27704732,2457610.27634,14.021,0.0108166538
2457610.27737729,2457610.27667,14.03,0.0108166538
2457610.27766726,2457610.27696,14.026,0.0108166538
2457610.27799724,2457610.27729,14.028,0.0111803399
2457610.27828721,2457610.27758,14.016,0.0102956301
2457610.27858718,2457610.27788,14.018,0.0108166538
2457610.27888716,2457610.27818,14.028,0.0094339811
2457610.27919713,2457610.27849,14.031,0.0094339811
2457610.2794971,2457610.27879,14.046,0.01
2457610.27978708,2457610.27908,14.019,0.0102956301
2457610.28008705,2457610.27938,14.046,0.0094339811
2457610.28043702,2457610.27973,14.026,0.0094339811
2457610.28073699,2457610.28003,14.028,0.0094339811
2457610.28103697,2457610.28033,14.016,0.0094339811
2457610.28132694,2457610.28062,14.021,0.0094339811
2457610.28162691,2457610.28092,14.021,0.0094339811
2457610.28193689,2457610.28123,14.026,0.0094339811
2457610.28223686,2457610.28153,14.008,0.0094339811
2457610.28253683,2457610.28183,14.018,0.0094339811
2457610.2828568,2457610.28215,14.008,0.0094339811
2457610.28315678,2457610.28245,14.009,0.0094339811
2457610.28347675,2457610.28277,14.037,0.0094339811
2457610.28377672,2457610.28307,14.041,0.0094339811
2457610.2840767,2457610.28337,14.025,0.0094339811
2457610.28436667,2457610.28366,14.03,0.0094339811
2457610.28466664,2457610.28396,14.061,0.0094339811
2457610.28559656,2457610.28489,14.001,0.0094339811
2457610.28589654,2457610.28519,14.053,0.0094339811
2457610.28618651,2457610.28548,14.052,0.0094339811
2457610.28652648,2457610.28582,14.026,0.0094339811
2457610.28682645,2457610.28612,14.038,0.0086023253
2457610.28711643,2457610.28641,14.006,0.0102956301
2457610.2874164,2457610.28671,14.008,0.0108166538
2457610.28772637,2457610.28702,14.033,0.0116619038
2457610.28802634,2457610.28732,14.029,0.0108166538
2457610.28832632,2457610.28762,14.029,0.0094339811
2457610.28863629,2457610.28793,14.046,0.01
2457610.28893626,2457610.28823,14.049,0.0094339811
2457610.28922624,2457610.28852,14.039,0.0102956301
2457610.28956621,2457610.28886,14.029,0.0108166538
2457610.28986618,2457610.28916,14.012,0.0102956301
2457610.29017615,2457610.28947,14.076,0.0094339811
2457610.29047613,2457610.28977,14.039,0.0094339811
2457610.2907661,2457610.29006,14.027,0.0094339811
2457610.29106608,2457610.29036,14.017,0.0108166538
2457610.29138605,2457610.29068,14.024,0.0108166538
2457610.29168602,2457610.29098,14.037,0.0108166538
2457610.29198599,2457610.29128,14.039,0.0108166538
2457610.29227597,2457610.29157,14.035,0.0116619038
2457610.29260594,2457610.2919,14.05,0.0116619038
2457610.29292591,2457610.29222,14.026,0.0130384048
2457610.29322588,2457610.29252,14.044,0.0116619038
2457610.29351586,2457610.29281,14.036,0.0130384048
2457610.29381583,2457610.29311,14.059,0.0116619038
2457610.2941158,2457610.29341,14.012,0.0130384048
2457610.29442578,2457610.29372,14.067,0.0144222051
2457610.29472575,2457610.29402,13.98,0.016643317
2457610.29503572,2457610.29433,14.055,0.0152643375
2457610.2953457,2457610.29464,14.054,0.016643317
2457610.29566567,2457610.29496,14.068,0.0188679623
2457610.29596564,2457610.29526,14.055,0.0219544984
2457610.29626561,2457610.29556,14.039,0.0174928557
2457610.29655559,2457610.29585,14.044,0.0197230829
2457610.29685556,2457610.29615,13.974,0.0219544984
2457610.29715553,2457610.29645,14.082,0.0210950231
2457610.29747551,2457610.29677,14.033,0.0233238076
2457610.29778548,2457610.29708,14.142,0.0228035085
2457610.29808545,2457610.29738,14.064,0.0224722051
2457610.29838542,2457610.29768,14.081,0.0219544984
2457610.2987054,2457610.298,14.051,0.0210950231
2457610.29900537,2457610.2983,14.021,0.0216333077
2457610.29931534,2457610.29861,14.018,0.0219544984
2457610.29959532,2457610.29889,14.049,0.0188679623
2457610.29991529,2457610.29921,14.07,0.0188679623
2457610.30021526,2457610.29951,14.031,0.0197230829
2457610.30051524,2457610.29981,14.047,0.0219544984
2457610.30082521,2457610.30012,14.044,0.0252388589
2457610.30112518,2457610.30042,14.029,0.0241867732
2457610.30142515,2457610.30072,14.029,0.0233238076
2457610.30175513,2457610.30105,14.124,0.0202484567
2457610.3020551,2457610.30135,14.027,0.0205912603
2457610.30236507,2457610.30166,14.052,0.0210950231
2457610.30266504,2457610.30196,14.022,0.0205912603
2457610.30295502,2457610.30225,14.028,0.0197230829
2457610.30325499,2457610.30255,14.022,0.0202484567
2457610.30355497,2457610.30285,14.048,0.0174928557
2457610.30387494,2457610.30317,14.063,0.016643317
2457610.30417491,2457610.30347,14.108,0.0180277564
2457610.30447488,2457610.30377,14.085,0.0174928557
2457610.30479486,2457610.30409,14.067,0.0174928557
2457610.30510483,2457610.3044,14.036,0.0161245155
2457610.3054048,2457610.3047,14.032,0.0161245155
2457610.30571477,2457610.30501,14.056,0.013892444
2457610.30600475,2457610.3053,14.06,0.0130384048
2457610.30630472,2457610.3056,14.079,0.0144222051
2457610.3066047,2457610.3059,14.101,0.0144222051
2457610.30691467,2457610.30621,14.063,0.013892444
2457610.30722464,2457610.30652,14.056,0.0197230829
2457610.30752461,2457610.30682,14.066,0.0224722051
2457610.30784458,2457610.30714,14.041,0.0246981781
2457610.30815456,2457610.30745,14.018,0.030016662
2457610.30845453,2457610.30775,14.078,0.0230217289
2457610.3087545,2457610.30805,14.044,0.0255538647
2457610.30904448,2457610.30834,14.069,0.0291547595
2457610.30934445,2457610.30864,14.048,0.0264196896
2457610.30965442,2457610.30895,14.029,0.0188679623
2457610.3099544,2457610.30925,14.027,0.0197230829
2457610.31027437,2457610.30957,14.104,0.0172046505
2457610.31057434,2457610.30987,14.024,0.013892444
2457610.31088431,2457610.31018,14.077,0.0122065556
2457610.31119429,2457610.31049,14.039,0.0108166538
2457610.31149426,2457610.31079,14.07,0.0108166538
2457610.31179423,2457610.31109,14.048,0.0108166538
2457610.3121142,2457610.31141,14.036,0.0116619038
2457610.31240418,2457610.3117,14.04,0.0108166538
2457610.31270415,2457610.312,14.041,0.0116619038
2457610.31300412,2457610.3123,14.042,0.0102956301
2457610.3133141,2457610.31261,14.048,0.0102956301
2457610.31361407,2457610.31291,14.058,0.0102956301
2457610.31392404,2457610.31322,14.046,0.0102956301
2457610.31424401,2457610.31354,14.053,0.0094339811
2457610.31455399,2457610.31385,14.042,0.0102956301
2457610.31485396,2457610.31415,14.035,0.0094339811
2457610.31515393,2457610.31445,14.06,0.0094339811
2457610.31544391,2457610.31474,14.068,0.0086023253
2457610.31574388,2457610.31504,14.052,0.0094339811
2457610.31604386,2457610.31534,14.048,0.0094339811
2457610.31635383,2457610.31565,14.065,0.0094339811
2457610.3166538,2457610.31595,14.047,0.0094339811
2457610.31698377,2457610.31628,14.063,0.0094339811
2457610.31728374,2457610.31658,14.063,0.0094339811
2457610.31759372,2457610.31689,14.063,0.0094339811
2457610.31789369,2457610.31719,14.064,0.0130384048
2457610.31819366,2457610.31749,14.061,0.0174928557
2457610.31848364,2457610.31778,14.023,0.0152643375
2457610.31878361,2457610.31808,14.048,0.0152643375
2457610.31910358,2457610.3184,14.046,0.0125299641
2457610.31940356,2457610.3187,14.078,0.0122065556
2457610.31971353,2457610.31901,14.037,0.0108166538
2457610.3200235,2457610.31932,14.043,0.0116619038
2457610.32032348,2457610.31962,14.047,0.0116619038
2457610.32064345,2457610.31994,14.034,0.0116619038
2457610.32094342,2457610.32024,14.055,0.0116619038
2457610.32124339,2457610.32054,14.041,0.0122065556
2457610.32153337,2457610.32083,14.031,0.0116619038
2457610.32184334,2457610.32114,14.069,0.0116619038
2457610.32214331,2457610.32144,14.057,0.0116619038
2457610.32244329,2457610.32174,14.032,0.0108166538
2457610.32275326,2457610.32205,14.045,0.0108166538
2457610.32307323,2457610.32237,14.041,0.01
2457610.3233732,2457610.32267,14.061,0.0108166538
2457610.32368318,2457610.32298,14.064,0.0108166538
2457610.32398315,2457610.32328,14.06,0.0108166538
2457610.32429312,2457610.32359,14.05,0.0108166538
2457610.32459309,2457610.32389,14.058,0.0108166538
2457610.32488307,2457610.32418,14.062,0.0116619038
2457610.32518304,2457610.32448,14.05,0.0130384048
2457610.32550301,2457610.3248,14.08,0.0116619038
2457610.32580299,2457610.3251,14.075,0.0116619038
2457610.32611296,2457610.32541,14.043,0.0116619038
2457610.32642293,2457610.32572,14.054,0.0116619038
2457610.3267229,2457610.32602,14.055,0.0122065556
2457610.32704288,2457610.32634,14.043,0.0125299641
2457610.32734285,2457610.32664,14.054,0.0122065556
2457610.32764282,2457610.32694,14.061,0.0116619038
2457610.3279328,2457610.32723,14.049,0.0116619038
2457610.32823277,2457610.32753,14.042,0.0116619038
2457610.32854274,2457610.32784,14.067,0.0130384048
2457610.32884272,2457610.32814,14.073,0.0116619038
2457610.32917269,2457610.32847,14.07,0.0116619038
2457610.32947266,2457610.32877,14.061,0.0116619038
2457610.32977263,2457610.32907,14.051,0.0116619038
2457610.33008261,2457610.32938,14.067,0.0116619038
2457610.33038258,2457610.32968,14.076,0.0116619038
2457610.33067255,2457610.32997,14.068,0.0116619038
2457610.33097253,2457610.33027,14.051,0.0116619038
2457610.3312725,2457610.33057,14.077,0.0108166538
2457610.33159247,2457610.33089,14.083,0.0116619038
2457610.33189244,2457610.33119,14.062,0.0116619038
2457610.33221242,2457610.33151,14.079,0.0114017543
2457610.33251239,2457610.33181,14.061,0.0116619038
2457610.33282236,2457610.33212,14.075,0.0116619038
2457610.33312233,2457610.33242,14.065,0.0108166538
2457610.33343231,2457610.33273,14.069,0.0122065556
2457610.33372228,2457610.33302,14.048,0.0152643375
2457610.33404225,2457610.33334,14.035,0.0246981781
2457610.33433223,2457610.33363,13.993,0.0372155881
2457610.33494217,2457610.33424,14.03,0.0449444101
2457610.33525214,2457610.33455,13.975,0.0444184646
2457610.33556212,2457610.33486,14.045,0.0434165867
2457610.33587209,2457610.33517,13.976,0.0358468967
2457610.33617206,2457610.33547,14.057,0.0296816442
2457610.33648203,2457610.33578,13.999,0.0233238076
2457610.33678201,2457610.33608,14.026,0.0174928557
2457610.33707198,2457610.33637,14.098,0.0144222051
2457610.33737196,2457610.33667,14.106,0.0136014705
2457610.33767193,2457610.33697,14.036,0.0125299641
2457610.3379919,2457610.33729,14.066,0.0122065556
2457610.33830187,2457610.3376,14.05,0.0108166538
2457610.33860185,2457610.3379,14.087,0.0108166538
2457610.33891182,2457610.33821,14.076,0.0108166538
2457610.33922179,2457610.33852,14.084,0.0116619038
2457610.33953176,2457610.33883,14.113,0.0108166538
2457610.33983174,2457610.33913,14.047,0.0108166538
2457610.34012171,2457610.33942,14.11,0.0108166538
2457610.34042168,2457610.33972,14.062,0.0122065556
2457610.34072166,2457610.34002,14.069,0.0116619038
2457610.34103163,2457610.34033,14.083,0.0116619038
2457610.3413716,2457610.34067,14.082,0.0116619038
2457610.34165158,2457610.34095,14.074,0.0122065556
2457610.34196155,2457610.34126,14.106,0.0122065556
2457610.34227152,2457610.34157,14.09,0.0136014705
2457610.34257149,2457610.34187,14.076,0.0144222051
2457610.34287147,2457610.34217,14.045,0.0161245155
2457610.34316144,2457610.34246,14.053,0.0174928557
2457610.34346141,2457610.34276,14.089,0.0180277564
2457610.34377139,2457610.34307,14.023,0.0188679623
2457610.34407136,2457610.34337,14.068,0.0197230829
2457610.34440133,2457610.3437,14.091,0.0188679623
2457610.3447013,2457610.344,14.026,0.0197230829
2457610.34500128,2457610.3443,13.992,0.0214709106
2457610.34531125,2457610.34461,14.135,0.020808652
2457610.34561122,2457610.34491,14.117,0.0194164878
2457610.3459112,2457610.34521,14.118,0.0216333077
2457610.34623117,2457610.34553,14.132,0.0202484567
2457610.34652114,2457610.34582,14.015,0.0233238076
2457610.34682111,2457610.34612,14.087,0.0188679623
2457610.34712109,2457610.34642,14.08,0.0144222051
2457610.34744106,2457610.34674,14.089,0.0144222051
2457610.34774103,2457610.34704,14.122,0.0136014705
2457610.34804101,2457610.34734,14.115,0.0144222051
2457610.34836098,2457610.34766,14.165,0.0144222051
2457610.34867095,2457610.34797,14.145,0.020808652
2457610.34897092,2457610.34827,14.169,0.0324499615
2457610.3492709,2457610.34857,14.047,0.0444184646
2457610.34956087,2457610.34886,14.106,0.0424381903
2457610.34986084,2457610.34916,14.076,0.0413400532
2457610.35016082,2457610.34946,14.137,0.0294108823
2457610.35049079,2457610.34979,14.121,0.0260768096
2457610.35079076,2457610.35009,14.144,0.020808652
2457610.35140071,2457610.3507,14.104,0.0130384048
2457610.35171068,2457610.35101,14.084,0.0122065556
2457610.35201065,2457610.35131,14.121,0.0122065556
2457610.35231062,2457610.35161,14.135,0.0108166538
2457610.3526006,2457610.3519,14.099,0.0108166538
2457610.35290057,2457610.3522,14.125,0.0116619038
2457610.35321054,2457610.35251,14.13,0.0108166538
2457610.35355051,2457610.35285,14.119,0.0116619038
2457610.35384049,2457610.35314,14.096,0.0116619038
2457610.35414046,2457610.35344,14.109,0.0108166538
2457610.35444043,2457610.35374,14.117,0.0108166538
2457610.35476041,2457610.35406,14.141,0.0122065556
2457610.35506038,2457610.35436,14.1,0.0108166538
2457610.35536035,2457610.35466,14.11,0.0116619038
2457610.35565033,2457610.35495,14.123,0.0116619038
2457610.3559603,2457610.35526,14.148,0.0114017543
2457610.35626027,2457610.35556,14.112,0.0108166538
2457610.35660024,2457610.3559,14.142,0.0116619038
2457610.35689022,2457610.35619,14.121,0.0108166538
2457610.35719019,2457610.35649,14.148,0.0116619038
2457610.35749016,2457610.35679,14.109,0.0116619038
2457610.35780014,2457610.3571,14.074,0.0122065556
2457610.35810011,2457610.3574,14.116,0.0122065556
2457610.35841008,2457610.35771,14.127,0.0122065556
2457610.35872005,2457610.35802,14.088,0.0108166538
2457610.35900003,2457610.3583,14.158,0.0108166538
2457610.35931,2457610.35861,14.116,0.0122065556
2457610.35963997,2457610.35894,14.107,0.0122065556
2457610.35992995,2457610.35923,14.101,0.0114017543
2457610.36022992,2457610.35953,14.117,0.0108166538
2457610.36052989,2457610.35983,14.097,0.0116619038
2457610.36083986,2457610.36014,14.115,0.0108166538
2457610.36115984,2457610.36046,14.131,0.0116619038
2457610.36145981,2457610.36076,14.126,0.0114017543
2457610.36175978,2457610.36106,14.123,0.0108166538
2457610.36204976,2457610.36135,14.124,0.0108166538
2457610.36234973,2457610.36165,14.101,0.0122065556
2457610.3626797,2457610.36198,14.119,0.0122065556
2457610.36296967,2457610.36227,14.137,0.0122065556
2457610.36328965,2457610.36259,14.101,0.0125299641
2457610.36358962,2457610.36289,14.123,0.0122065556
2457610.36388959,2457610.36319,14.138,0.0122065556
2457610.36419956,2457610.3635,14.093,0.0122065556
2457610.36449954,2457610.3638,14.127,0.0122065556
2457610.36479951,2457610.3641,14.174,0.0122065556
2457610.36508949,2457610.36439,14.128,0.0122065556
2457610.36538946,2457610.36469,14.12,0.0122065556
2457611.2786992,2457611.27808,15.059,0.0108166538
2457611.27898917,2457611.27837,15.032,0.0108166538
2457611.27839923,2457611.27778,15,0.01
2457611.27931914,2457611.2787,15.057,0.01
2457611.27960912,2457611.27899,15.063,0.01
2457611.27990909,2457611.27929,15.048,0.0108166538
2457611.28020907,2457611.27959,15.032,0.01
2457611.28051904,2457611.2799,15.028,0.0108166538
2457611.28081901,2457611.2802,15.037,0.0108166538
2457611.28110899,2457611.28049,15.042,0.0108166538
2457611.28144896,2457611.28083,15.026,0.01
2457611.28174893,2457611.28113,15.032,0.01
2457611.2820589,2457611.28144,15.048,0.0108166538
2457611.28235887,2457611.28174,15.052,0.01
2457611.28264885,2457611.28203,15.003,0.01
2457611.28294882,2457611.28233,15.064,0.0108166538
2457611.28325879,2457611.28264,15.049,0.0108166538
2457611.28356877,2457611.28295,15.048,0.0108166538
2457611.28386874,2457611.28325,15.038,0.0108166538
2457611.28417871,2457611.28356,15.03,0.0108166538
2457611.28448869,2457611.28387,15.041,0.0108166538
2457611.28479866,2457611.28418,15.035,0.0108166538
2457611.28509863,2457611.28448,15.05,0.0108166538
2457611.28538861,2457611.28477,15.03,0.0108166538
2457611.28569858,2457611.28508,15.037,0.0108166538
2457611.28599855,2457611.28538,15.042,0.0108166538
2457611.28630853,2457611.28569,15.036,0.0108166538
2457611.2866085,2457611.28599,15.037,0.0108166538
2457611.28691847,2457611.2863,15.06,0.0108166538
2457611.28721844,2457611.2866,15.068,0.0108166538
2457611.28753842,2457611.28692,15.052,0.0108166538
2457611.28784839,2457611.28723,15.031,0.0108166538
2457611.28814836,2457611.28753,15.061,0.0130384048
2457611.28843834,2457611.28782,15.061,0.0152643375
2457611.28873831,2457611.28812,15.047,0.0152643375
2457611.28904828,2457611.28843,15.037,0.0158113883
2457611.28934826,2457611.28873,15.014,0.015
2457611.28966823,2457611.28905,15.058,0.0144222051
2457611.2899682,2457611.28935,15.058,0.0130384048
2457611.29026817,2457611.28965,15.047,0.0136014705
2457611.29058814,2457611.28997,15.013,0.0136014705
2457611.29088812,2457611.29027,15.013,0.0136014705
2457611.29150806,2457611.29089,15.067,0.0130384048
2457611.29180804,2457611.29119,15.085,0.0136014705
2457611.29209801,2457611.29148,15.05,0.0122065556
2457611.29239798,2457611.29178,15.066,0.0122065556
2457611.29270796,2457611.29209,15.047,0.0108166538
2457611.29300793,2457611.29239,15.062,0.0108166538
2457611.2933079,2457611.29269,15.038,0.0108166538
2457611.29363787,2457611.29302,15.047,0.0108166538
2457611.29393785,2457611.29332,15.028,0.0108166538
2457611.29424782,2457611.29363,15.088,0.0108166538
2457611.29454779,2457611.29393,15.061,0.0108166538
2457611.29483777,2457611.29422,15.063,0.0108166538
2457611.29513774,2457611.29452,15.051,0.0108166538
2457611.29543771,2457611.29482,15.066,0.0108166538
2457611.29574769,2457611.29513,15.051,0.0108166538
2457611.29604766,2457611.29543,15.035,0.0108166538
2457611.29634763,2457611.29573,15.03,0.0108166538
2457611.2966776,2457611.29606,15.037,0.0108166538
2457611.29698758,2457611.29637,15.041,0.0108166538
2457611.29728755,2457611.29667,15.052,0.0108166538
2457611.29758752,2457611.29697,15.033,0.0108166538
2457611.2978775,2457611.29726,15.06,0.0108166538
2457611.29817747,2457611.29756,15.091,0.0116619038
2457611.29847744,2457611.29786,15.077,0.0108166538
2457611.29879742,2457611.29818,15.07,0.0108166538
2457611.29910739,2457611.29849,15.063,0.0108166538
2457611.29940736,2457611.29879,15.107,0.0108166538
2457611.29971733,2457611.2991,15.077,0.0108166538
2457611.30003731,2457611.29942,15.064,0.0116619038
2457611.30033728,2457611.29972,15.064,0.0108166538
2457611.30092723,2457611.30031,15.104,0.0108166538
2457611.3012272,2457611.30061,15.065,0.0108166538
2457611.30153717,2457611.30092,15.092,0.0108166538
2457611.30183714,2457611.30122,15.063,0.0116619038
2457611.30214712,2457611.30153,15.07,0.0108166538
2457611.30244709,2457611.30183,15.077,0.0116619038
2457611.30276706,2457611.30215,15.059,0.0108166538
2457611.30307704,2457611.30246,15.067,0.0108166538
2457611.30337701,2457611.30276,15.065,0.0116619038
2457611.30367698,2457611.30306,15.097,0.0116619038
2457611.30398696,2457611.30337,15.057,0.0122065556
2457611.30427693,2457611.30366,15.083,0.0122065556
2457611.3045769,2457611.30396,15.05,0.0114017543
2457611.30488688,2457611.30427,15.07,0.0108166538
2457611.30519685,2457611.30458,15.05,0.0108166538
2457611.30549682,2457611.30488,15.101,0.0122065556
2457611.30580679,2457611.30519,15.072,0.0122065556
2457611.30611676,2457611.3055,15.054,0.0116619038
2457611.30643674,2457611.30582,15.076,0.0116619038
2457611.30673671,2457611.30612,15.052,0.0108166538
2457611.30703668,2457611.30642,15.065,0.0116619038
2457611.30732666,2457611.30671,15.08,0.0116619038
2457611.30762663,2457611.30701,15.071,0.0122065556
2457611.3079266,2457611.30731,15.093,0.0122065556
2457611.30823658,2457611.30762,15.05,0.0114017543
2457611.30853655,2457611.30792,15.094,0.0108166538
2457611.30886652,2457611.30825,15.057,0.0108166538
2457611.30916649,2457611.30855,15.047,0.0108166538
2457611.30977644,2457611.30916,15.062,0.0116619038
2457611.31007641,2457611.30946,15.053,0.0116619038
2457611.31036639,2457611.30975,15.059,0.0108166538
2457611.31066636,2457611.31005,15.09,0.0122065556
2457611.31096633,2457611.31035,15.047,0.0108166538
2457611.31128631,2457611.31067,15.05,0.0108166538
2457611.31159628,2457611.31098,15.1,0.0116619038
2457611.31190625,2457611.31129,15.108,0.0116619038
2457611.31220622,2457611.31159,15.123,0.0152643375
2457611.3125162,2457611.3119,15.075,0.0216333077
2457611.31281617,2457611.3122,15.133,0.026925824
2457611.31312614,2457611.31251,15.11,0.0202484567
2457611.31341612,2457611.3128,15.137,0.0194164878
2457611.31372609,2457611.31311,15.123,0.0202484567
2457611.31402606,2457611.31341,15.145,0.016643317
2457611.31432603,2457611.31371,15.168,0.016643317
2457611.31463601,2457611.31402,15.152,0.0144222051
2457611.31525595,2457611.31464,15.118,0.0144222051
2457611.31556592,2457611.31495,15.106,0.0152643375
2457611.31617587,2457611.31556,15.111,0.016643317
2457611.31647584,2457611.31586,15.085,0.0152643375
2457611.31676582,2457611.31615,15.133,0.0174928557
2457611.31706579,2457611.31645,15.058,0.0174928557
2457611.31736577,2457611.31675,15.062,0.0238537209
2457611.31768574,2457611.31707,15.043,0.0202484567
2457611.31799571,2457611.31738,15.04,0.0194164878
2457611.31830568,2457611.31769,15.034,0.0180277564
2457611.31891563,2457611.3183,15.072,0.016643317
2457611.3192256,2457611.31861,15.074,0.0180277564
2457611.31952557,2457611.31891,15.092,0.0188679623
2457611.31981555,2457611.3192,15.044,0.0180277564
2457611.32011552,2457611.3195,15.103,0.0194164878
2457611.32072547,2457611.32011,15.117,0.0255538647
2457611.32104544,2457611.32043,15.097,0.0224722051
2457611.32134541,2457611.32073,15.09,0.0194164878
2457611.32196536,2457611.32135,15.12,0.0210950231
2457611.32285528,2457611.32224,15.097,0.0194164878
2457611.32315525,2457611.32254,15.113,0.0188679623
2457611.32346522,2457611.32285,15.097,0.0216333077
2457611.32409517,2457611.32348,15.126,0.0183575598
2457611.32439514,2457611.32378,15.082,0.0174928557
2457611.32469511,2457611.32408,15.138,0.0210950231
